2010/01/04,30268635,515087575,17.20,17.20,16.80,17.00,-0.20,5747
2010/01/05,65133854,1119637425,17.20,17.35,17.05,17.20,+0.20,10198
2010/01/06,145046936,2591783318,17.20,18.40,17.15,18.40,+1.20,24535
2010/01/07,137964451,2586911933,18.60,19.10,18.40,18.40, 0.00,24566
2010/01/08,58947013,1068332609,18.40,18.45,17.85,18.20,-0.20,11053
2010/01/11,108271047,2020545610,18.30,19.00,18.10,18.60,+0.40,16044
2010/01/12,54024017,993965162,18.60,18.85,18.15,18.35,-0.25,11941
2010/01/13,56187679,1005175676,18.00,18.00,17.80,17.85,-0.50,10446
2010/01/14,35850344,632602540,17.85,18.05,17.85,17.95,+0.10,6691
2010/01/15,35281871,633585407,18.00,18.15,17.85,18.00,+0.05,7077
2010/01/18,47704137,848319410,17.80,18.10,17.55,17.85,-0.15,10125
2010/01/19,45751877,810435563,17.90,18.10,17.55,17.55,-0.30,8789
2010/01/20,65549113,1172625734,17.80,18.10,17.65,18.10,+0.55,10042
2010/01/21,54920527,992585064,18.10,18.20,17.95,18.00,-0.10,8415
2010/01/22,51483433,908830028,17.80,17.90,17.50,17.70,-0.30,9019
2010/01/25,50492358,879354726,17.30,17.60,17.25,17.40,-0.30,7536
2010/01/26,78575773,1326111568,17.50,17.55,16.40,16.50,-0.90,14949
2010/01/27,48380668,798631335,16.60,16.60,16.35,16.40,-0.10,7169
2010/01/28,72488732,1199833315,16.40,16.85,16.40,16.50,+0.10,9936
2010/01/29,107483442,1697406759,16.20,16.20,15.50,16.05,-0.45,17247
2010/02/01,57786532,902563246,15.90,15.95,15.50,15.50,-0.55,11331
2010/02/02,49001518,768687481,15.90,15.90,15.45,15.60,+0.10,9866
2010/02/03,93516485,1537423263,16.30,16.65,16.10,16.65,+1.05,16796
2010/02/04,129928664,2187800611,16.80,17.15,16.50,16.50,-0.15,20952
2010/02/05,158650118,2485195694,15.70,15.90,15.50,15.70,-0.80,21405
